timestamp,Light,Motion,Temp,Humidity,InUse
2019-01-01 21:50:00,1800,0,30,45,False
2019-01-01 22:00:00,1788,0,29,45,False
2019-01-01 22:10:00,1782,0,29,47,False
2019-01-01 22:20:00,1782,0,29,48,False
2019-01-01 22:30:00,1746,0,28,49,False
2019-01-01 22:40:00,1692,1,28,51,False
2019-01-01 22:50:00,1686,0,28,52,False
2019-01-01 23:00:00,1608,0,27,53,False
2019-01-01 23:10:00,1584,0,27,53,False
2019-01-01 23:20:00,1518,0,27,54,False
2019-01-01 23:30:00,1512,0,27,56,False
2019-01-01 23:40:00,1464,0,26,56,False
2019-01-01 23:50:00,1410,0,26,57,False
2019-01-02 00:00:00,1982,1,26,57,True
2019-01-02 00:10:00,1984,0,26,58,True
2019-01-02 00:20:00,1984,0,26,58,False
2019-01-02 00:30:00,1416,0,26,58,False
2019-01-02 00:40:00,1983,1,26,58,True
2019-01-02 00:50:00,1428,0,26,58,False
2019-01-02 01:00:00,1434,0,26,59,False
2019-01-02 01:10:00,1434,0,26,59,False
2019-01-02 01:20:00,1446,0,26,59,False
2019-01-02 01:30:00,1458,0,25,59,False
2019-01-02 01:40:00,1464,0,25,60,False
2019-01-02 01:50:00,1994,1,25,61,True
2019-01-02 02:00:00,1996,0,25,61,False
2019-01-02 02:10:00,1996,1,25,62,True
2019-01-02 02:20:00,1996,0,25,62,True
2019-01-02 02:30:00,1995,0,25,62,False
2019-01-02 02:40:00,1476,0,25,62,False
2019-01-02 02:50:00,1470,0,25,63,False
2019-01-02 03:00:00,1470,0,25,64,False
2019-01-02 03:10:00,1994,1,25,64,True
2019-01-02 03:20:00,1996,0,25,64,False
2019-01-02 03:30:00,1995,1,25,65,True
2019-01-02 03:40:00,1995,0,24,65,False
2019-01-02 03:50:00,1992,1,25,65,True
2019-01-02 04:00:00,1994,0,24,65,False
2019-01-02 04:10:00,1476,0,24,66,False
2019-01-02 04:20:00,1997,0,24,66,True
2019-01-02 04:30:00,1995,0,24,65,False
2019-01-02 04:40:00,1997,1,24,66,True
2019-01-02 04:50:00,1500,0,24,67,False
2019-01-02 05:00:00,1524,0,24,66,False
2019-01-02 05:10:00,1560,0,24,67,False
2019-01-02 05:20:00,2015,1,24,67,True
2019-01-02 05:30:00,2014,0,24,67,False
2019-01-02 05:40:00,1644,0,24,68,False
2019-01-02 05:50:00,1650,0,24,68,False
2019-01-02 06:00:00,1710,0,24,69,False
2019-01-02 06:10:00,1952,1,24,68,True
2019-01-02 06:20:00,2048,1,24,66,True
2019-01-02 06:30:00,1908,0,25,65,False
2019-01-02 06:40:00,1920,0,25,66,False
2019-01-02 06:50:00,2186,1,25,65,True
2019-01-02 07:00:00,2204,0,25,65,False
2019-01-02 07:10:00,2022,0,25,64,False
2019-01-02 07:20:00,2264,1,25,64,True
2019-01-02 07:30:00,2354,0,25,64,False
2019-01-02 07:40:00,2196,0,26,63,False
2019-01-02 07:50:00,2444,1,26,63,True
2019-01-02 08:00:00,2534,1,26,63,True
2019-01-02 08:10:00,2582,0,26,62,False
2019-01-02 08:20:00,2454,0,26,62,False
2019-01-02 08:30:00,2738,1,27,62,True
2019-01-02 08:40:00,2732,0,27,61,False
2019-01-02 08:50:00,2526,0,27,61,False
2019-01-02 09:00:00,2532,0,27,59,False
2019-01-02 09:10:00,2592,0,28,59,False
2019-01-02 09:20:00,2634,0,28,58,False
2019-01-02 09:30:00,2930,1,28,58,True
2019-01-02 09:40:00,2778,0,28,56,False
2019-01-02 09:50:00,2826,0,29,56,False
2019-01-02 10:00:00,2880,0,29,56,False
2019-01-02 10:10:00,2958,0,29,56,False
2019-01-02 10:20:00,2952,0,29,55,False
2019-01-02 10:30:00,2958,0,29,55,False
2019-01-02 10:40:00,3200,1,29,56,True
2019-01-02 10:50:00,3200,1,29,55,True
2019-01-02 11:00:00,3200,1,30,52,True
2019-01-02 11:10:00,3200,1,31,53,True
2019-01-02 11:20:00,3200,0,31,51,False
2019-01-02 11:30:00,2988,0,31,49,False
2019-01-02 11:40:00,2994,0,32,49,False
2019-01-02 11:50:00,3000,0,32,47,False
2019-01-02 12:00:00,3000,0,32,44,False
2019-01-02 12:10:00,3200,1,32,45,True
2019-01-02 12:20:00,3200,1,33,42,True
2019-01-02 12:30:00,3200,0,33,40,False
2019-01-02 12:40:00,3000,0,33,38,False
2019-01-02 12:50:00,3000,0,33,37,False
2019-01-02 13:00:00,3000,0,33,37,False
2019-01-02 13:10:00,3000,0,33,35,False
2019-01-02 13:20:00,3000,0,34,34,False
2019-01-02 13:30:00,3200,1,34,34,True
2019-01-02 13:40:00,3200,1,35,34,True
2019-01-02 13:50:00,3200,0,35,32,False
2019-01-02 14:00:00,3176,1,35,33,True
2019-01-02 14:10:00,3182,0,35,33,False
2019-01-02 14:20:00,3182,1,35,34,True
2019-01-02 14:30:00,3170,0,34,35,False
2019-01-02 14:40:00,2970,0,34,35,False
2019-01-02 14:50:00,3158,1,34,36,True
2019-01-02 15:00:00,3146,0,34,37,False
2019-01-02 15:10:00,3134,1,34,38,True
2019-01-02 15:20:00,3122,0,34,37,False
2019-01-02 15:30:00,2892,0,33,38,False
2019-01-02 15:40:00,2868,0,33,39,False
2019-01-02 15:50:00,3038,1,33,39,True
2019-01-02 16:00:00,3038,0,33,39,False
2019-01-02 16:10:00,2826,0,33,39,False
2019-01-02 16:20:00,3026,1,33,40,True
2019-01-02 16:30:00,3014,0,33,40,False
2019-01-02 16:40:00,2984,1,33,41,True
2019-01-02 16:50:00,2748,0,33,41,False
2019-01-02 17:00:00,2736,0,33,42,False
2019-01-02 17:10:00,2706,0,33,42,False
2019-01-02 17:20:00,2664,0,32,43,False
2019-01-02 17:30:00,2652,0,32,43,False
2019-01-02 17:40:00,2646,0,32,43,False
2019-01-02 17:50:00,2646,0,32,44,False
2019-01-02 18:00:00,2822,1,32,44,True
2019-01-02 18:10:00,2822,1,32,44,True
2019-01-02 18:20:00,2738,0,32,43,False
2019-01-02 18:30:00,2484,0,31,44,False
2019-01-02 18:40:00,2642,1,31,45,True
2019-01-02 18:50:00,2576,1,31,45,True
2019-01-02 19:00:00,2570,0,31,45,False
2019-01-02 19:10:00,2286,0,31,46,False
2019-01-02 19:20:00,2238,1,30,46,False
2019-01-02 19:30:00,2366,1,30,46,True
2019-01-02 19:40:00,2360,1,30,46,True
2019-01-02 19:50:00,2294,0,29,47,False
2019-01-02 20:00:00,2058,0,29,48,False
2019-01-02 20:10:00,2228,1,29,48,True
2019-01-02 20:20:00,1974,0,29,49,False
2019-01-02 20:30:00,1890,0,29,50,False
2019-01-02 20:40:00,1896,0,29,50,False
2019-01-02 20:50:00,1896,0,28,50,False
2019-01-02 21:00:00,1866,0,28,50,False
2019-01-02 21:10:00,2066,1,28,51,True
2019-01-02 21:20:00,2054,1,27,51,True
2019-01-02 21:30:00,2024,1,28,50,True
2019-01-02 21:40:00,1824,0,27,50,False
2019-01-02 21:50:00,1752,0,27,51,False
2019-01-02 22:00:00,1734,0,27,52,False
2019-01-02 22:10:00,2033,1,27,52,True
2019-01-02 22:20:00,2022,0,27,53,False
2019-01-02 22:30:00,2018,1,27,53,True
2019-01-02 22:40:00,2009,0,26,53,False
2019-01-02 22:50:00,1506,0,26,53,False
2019-01-02 23:00:00,1996,1,26,54,True
2019-01-02 23:10:00,1458,0,26,55,False
2019-01-02 23:20:00,1434,0,26,57,False
2019-01-02 23:30:00,1386,0,25,58,False
2019-01-02 23:40:00,1326,0,25,60,False
2019-01-02 23:50:00,1961,1,25,62,True
2019-01-03 00:00:00,1308,0,24,61,False
2019-01-03 00:10:00,1308,0,24,62,False
2019-01-03 00:20:00,1320,0,24,63,False
2019-01-03 00:30:00,1314,0,24,63,False
2019-01-03 00:40:00,1326,0,24,63,False
2019-01-03 00:50:00,1320,0,24,63,False
2019-01-03 01:00:00,1308,0,24,64,False
2019-01-03 01:10:00,1302,0,24,64,False
2019-01-03 01:20:00,1290,0,24,64,False
2019-01-03 01:30:00,1302,0,24,64,False
2019-01-03 01:40:00,1308,0,24,65,False
2019-01-03 01:50:00,1320,0,23,65,False
2019-01-03 02:00:00,1326,0,23,65,False
2019-01-03 02:10:00,1338,0,23,66,False
2019-01-03 02:20:00,1344,0,23,66,False
2019-01-03 02:30:00,1350,0,23,67,False
2019-01-03 02:40:00,1338,1,23,68,False
2019-01-03 02:50:00,1332,0,23,67,False
2019-01-03 03:00:00,1344,0,23,68,False
2019-01-03 03:10:00,1338,0,23,68,False
2019-01-03 03:20:00,1338,0,23,69,False
2019-01-03 03:30:00,1326,0,23,69,False
2019-01-03 03:40:00,1314,0,23,70,False
2019-01-03 03:50:00,1320,0,22,70,False
2019-01-03 04:00:00,1332,0,22,70,False
2019-01-03 04:10:00,1326,0,22,70,False
2019-01-03 04:20:00,1320,0,22,70,False
2019-01-03 04:30:00,1326,0,22,71,False
2019-01-03 04:40:00,1338,0,22,71,False
2019-01-03 04:50:00,1350,0,22,72,False
2019-01-03 05:00:00,1350,0,22,72,False
2019-01-03 05:10:00,1434,0,22,73,False
2019-01-03 05:20:00,1518,0,22,74,False
2019-01-03 05:30:00,1596,0,21,74,False
2019-01-03 05:40:00,1626,0,21,73,False
2019-01-03 05:50:00,1704,0,21,74,False
2019-01-03 06:00:00,1734,0,21,73,False
2019-01-03 06:10:00,1746,0,21,74,False
2019-01-03 06:20:00,1806,0,21,73,False
2019-01-03 06:30:00,1854,0,22,73,False
2019-01-03 06:40:00,1932,0,22,72,False
2019-01-03 06:50:00,1998,0,22,73,False
2019-01-03 07:00:00,2058,0,23,72,False
2019-01-03 07:10:00,2082,0,23,72,False
2019-01-03 07:20:00,2106,0,23,71,False
2019-01-03 07:30:00,2136,0,23,71,False
2019-01-03 07:40:00,2232,0,23,71,False
2019-01-03 07:50:00,2292,0,24,70,False
2019-01-03 08:00:00,2292,0,24,69,False
2019-01-03 08:10:00,2346,0,24,68,False
2019-01-03 08:20:00,2352,0,24,68,False
2019-01-03 08:30:00,2352,0,24,67,False
2019-01-03 08:40:00,2424,0,24,67,False
2019-01-03 08:50:00,2424,0,24,66,False
2019-01-03 09:00:00,2484,0,24,66,False
2019-01-03 09:10:00,2514,0,24,65,False
2019-01-03 09:20:00,2538,0,24,65,False
2019-01-03 09:30:00,2574,0,25,65,False
2019-01-03 09:40:00,2610,0,25,65,False
2019-01-03 09:50:00,2688,0,25,65,False
2019-01-03 10:00:00,2742,0,25,64,False
2019-01-03 10:10:00,2784,0,25,63,False
2019-01-03 10:20:00,2790,0,25,63,False
2019-01-03 10:30:00,2874,0,25,62,False
2019-01-03 10:40:00,2928,0,25,62,False
2019-01-03 10:50:00,2964,0,26,61,False
2019-01-03 11:00:00,2976,0,26,60,False
2019-01-03 11:10:00,2994,0,26,57,False
2019-01-03 11:20:00,2988,0,26,57,False
2019-01-03 11:30:00,3000,0,27,56,False
2019-01-03 11:40:00,3000,0,27,56,False
2019-01-03 11:50:00,3000,0,27,53,False
2019-01-03 12:00:00,3000,0,27,50,False
2019-01-03 12:10:00,2988,0,28,49,False
2019-01-03 12:20:00,2994,0,28,47,False
2019-01-03 12:30:00,3000,0,28,45,False
2019-01-03 12:40:00,3000,0,29,45,False
2019-01-03 12:50:00,2988,0,29,43,False
2019-01-03 13:00:00,2976,0,29,42,False
2019-01-03 13:10:00,3000,0,30,39,False
2019-01-03 13:20:00,3000,0,30,38,False
2019-01-03 13:30:00,3000,0,30,35,False
2019-01-03 13:40:00,2994,0,30,35,False
2019-01-03 13:50:00,3000,0,30,33,False
2019-01-03 14:00:00,3000,0,30,33,False
2019-01-03 14:10:00,3000,1,30,33,False
2019-01-03 14:20:00,3000,0,30,33,False
2019-01-03 14:30:00,2994,0,30,34,False
2019-01-03 14:40:00,3000,0,30,33,False
2019-01-03 14:50:00,2976,0,30,34,False
2019-01-03 15:00:00,2964,0,29,34,False
2019-01-03 15:10:00,2940,0,29,34,False
2019-01-03 15:20:00,2916,0,29,35,False
2019-01-03 15:30:00,2886,0,29,36,False
2019-01-03 15:40:00,2862,0,29,36,False
2019-01-03 15:50:00,2826,0,29,36,False
2019-01-03 16:00:00,2796,0,29,36,False
2019-01-03 16:10:00,2796,0,29,37,False
2019-01-03 16:20:00,2778,0,28,37,False
2019-01-03 16:30:00,2790,0,28,38,False
2019-01-03 16:40:00,2802,0,28,39,False
2019-01-03 16:50:00,2778,0,28,38,False
2019-01-03 17:00:00,2778,0,28,38,False
2019-01-03 17:10:00,2766,0,28,38,False
2019-01-03 17:20:00,2742,0,28,38,False
2019-01-03 17:30:00,2712,0,28,38,False
2019-01-03 17:40:00,2712,1,28,38,False
2019-01-03 17:50:00,2718,0,27,39,False
2019-01-03 18:00:00,2640,0,27,41,False
2019-01-03 18:10:00,2610,0,27,41,False
2019-01-03 18:20:00,2574,0,26,41,False
2019-01-03 18:30:00,2538,0,26,43,False
2019-01-03 18:40:00,2460,0,26,44,False
2019-01-03 18:50:00,2454,0,25,45,False
2019-01-03 19:00:00,2424,0,25,45,False
2019-01-03 19:10:00,2388,0,25,46,False
2019-01-03 19:20:00,2328,0,25,47,False
2019-01-03 19:30:00,2304,0,25,47,False
2019-01-03 19:40:00,2238,0,24,48,False
2019-01-03 19:50:00,2190,0,24,50,False
2019-01-03 20:00:00,2154,0,24,50,False
2019-01-03 20:10:00,2076,0,23,52,False
2019-01-03 20:20:00,2040,0,23,53,False
2019-01-03 20:30:00,2046,0,23,53,False
2019-01-03 20:40:00,1998,0,22,53,False
2019-01-03 20:50:00,1998,0,22,54,False
2019-01-03 21:00:00,1926,0,22,53,False
2019-01-03 21:10:00,1878,0,22,55,False
2019-01-03 21:20:00,1794,0,21,57,False
2019-01-03 21:30:00,1800,0,21,58,False
2019-01-03 21:40:00,1788,0,21,58,False
2019-01-03 21:50:00,1770,0,21,58,False
2019-01-03 22:00:00,1734,0,21,59,False
2019-01-03 22:10:00,1668,0,21,59,False
2019-01-03 22:20:00,1638,0,20,60,False
2019-01-03 22:30:00,1572,0,20,62,False
2019-01-03 22:40:00,1524,0,20,63,False
2019-01-03 22:50:00,1458,0,20,64,False
2019-01-03 23:00:00,1440,0,20,64,False
2019-01-03 23:10:00,1434,0,19,65,False
2019-01-03 23:20:00,1398,0,19,65,False
2019-01-03 23:30:00,1350,0,19,65,False
2019-01-03 23:40:00,1314,0,18,65,False
2019-01-03 23:50:00,1314,0,18,65,False
2019-01-04 00:00:00,1314,0,18,66,False
2019-01-04 00:10:00,1326,0,18,66,False
2019-01-04 00:20:00,1314,0,18,66,False
2019-01-04 00:30:00,1302,0,18,66,False
2019-01-04 00:40:00,1290,0,18,66,False
2019-01-04 00:50:00,1290,0,18,67,False
2019-01-04 01:00:00,1278,0,17,67,False
2019-01-04 01:10:00,1272,0,17,67,False
2019-01-04 01:20:00,1272,0,17,67,False
2019-01-04 01:30:00,1284,0,17,68,False
2019-01-04 01:40:00,1284,0,17,68,False
2019-01-04 01:50:00,1272,0,17,68,False
2019-01-04 02:00:00,1278,0,17,68,False
2019-01-04 02:10:00,1290,0,17,68,False
2019-01-04 02:20:00,1296,0,17,68,False
2019-01-04 02:30:00,1284,0,16,68,False
2019-01-04 02:40:00,1278,0,16,68,False
2019-01-04 02:50:00,1290,0,16,68,False
2019-01-04 03:00:00,1302,0,16,69,False
2019-01-04 03:10:00,1290,0,16,69,False
2019-01-04 03:20:00,1296,0,16,69,False
2019-01-04 03:30:00,1296,0,16,70,False
2019-01-04 03:40:00,1296,0,16,70,False
2019-01-04 03:50:00,1284,0,15,71,False
2019-01-04 04:00:00,1272,0,15,71,False
2019-01-04 04:10:00,1278,0,15,72,False
2019-01-04 04:20:00,1272,0,15,72,False
2019-01-04 04:30:00,1284,0,15,73,False
2019-01-04 04:40:00,1272,0,15,73,False
2019-01-04 04:50:00,1278,0,15,72,False
2019-01-04 05:00:00,1356,0,15,73,False
2019-01-04 05:10:00,1368,0,15,73,False
2019-01-04 05:20:00,1434,0,15,74,False
2019-01-04 05:30:00,1506,0,15,74,False
2019-01-04 05:40:00,1566,0,15,74,False
2019-01-04 05:50:00,1626,0,14,75,False
2019-01-04 06:00:00,1644,0,14,75,False
2019-01-04 06:10:00,1716,0,15,73,False
2019-01-04 06:20:00,1728,0,15,72,False
2019-01-04 06:30:00,1818,0,15,71,False
2019-01-04 06:40:00,1836,0,15,71,False
2019-01-04 06:50:00,1920,0,15,71,False
2019-01-04 07:00:00,1974,0,15,71,False
2019-01-04 07:10:00,2028,0,16,71,False
2019-01-04 07:20:00,2058,0,16,71,False
2019-01-04 07:30:00,2100,0,16,71,False
2019-01-04 07:40:00,2196,0,16,71,False
2019-01-04 07:50:00,2226,0,16,70,False
2019-01-04 08:00:00,2292,0,16,70,False
2019-01-04 08:10:00,2310,0,17,70,False
2019-01-04 08:20:00,2388,0,17,68,False
2019-01-04 08:30:00,2406,1,17,68,False
2019-01-04 08:40:00,2502,0,17,67,False
2019-01-04 08:50:00,2568,0,17,68,False
2019-01-04 09:00:00,2658,0,17,66,False
2019-01-04 09:10:00,2742,0,18,67,False
2019-01-04 09:20:00,2814,0,18,67,False
2019-01-04 09:30:00,2826,0,18,67,False
2019-01-04 09:40:00,2904,0,18,66,False
2019-01-04 09:50:00,2952,0,18,66,False
2019-01-04 10:00:00,2964,0,19,66,False
2019-01-04 10:10:00,3000,0,19,66,False
2019-01-04 10:20:00,3000,0,19,65,False
2019-01-04 10:30:00,3000,0,19,65,False
2019-01-04 10:40:00,3000,0,19,64,False
2019-01-04 10:50:00,3000,0,19,65,False
2019-01-04 11:00:00,3000,0,19,64,False
2019-01-04 11:10:00,3000,0,19,63,False
2019-01-04 11:20:00,3000,0,20,62,False
2019-01-04 11:30:00,3000,0,20,61,False
2019-01-04 11:40:00,3000,0,20,60,False
2019-01-04 11:50:00,3000,0,20,57,False
2019-01-04 12:00:00,3000,0,21,56,False
2019-01-04 12:10:00,3000,0,21,54,False
2019-01-04 12:20:00,3000,0,21,54,False
2019-01-04 12:30:00,3000,0,21,52,False
2019-01-04 12:40:00,3000,0,22,49,False
2019-01-04 12:50:00,3000,0,22,47,False
2019-01-04 13:00:00,3000,0,23,45,False
2019-01-04 13:10:00,3000,0,23,44,False
2019-01-04 13:20:00,3000,0,24,41,False
2019-01-04 13:30:00,3000,0,24,41,False
2019-01-04 13:40:00,3000,0,24,39,False
2019-01-04 13:50:00,3000,0,25,36,False
2019-01-04 14:00:00,2988,0,25,37,False
2019-01-04 14:10:00,2946,0,24,37,False
2019-01-04 14:20:00,2958,0,24,37,False
2019-01-04 14:30:00,2958,0,24,38,False
2019-01-04 14:40:00,2916,0,24,38,False
2019-01-04 14:50:00,2904,0,24,38,False
2019-01-04 15:00:00,2868,0,24,39,False
2019-01-04 15:10:00,2844,0,23,39,False
2019-01-04 15:20:00,2826,0,23,39,False
2019-01-04 15:30:00,2838,0,23,40,False
2019-01-04 15:40:00,2820,0,23,40,False
2019-01-04 15:50:00,2832,0,23,41,False
2019-01-04 16:00:00,2814,0,23,41,False
2019-01-04 16:10:00,2790,0,23,41,False
2019-01-04 16:20:00,2778,0,23,42,False
2019-01-04 16:30:00,2778,0,23,43,False
2019-01-04 16:40:00,2772,0,23,43,False
2019-01-04 16:50:00,2742,0,23,43,False
2019-01-04 17:00:00,2736,0,23,44,False
2019-01-04 17:10:00,2718,0,23,43,False
2019-01-04 17:20:00,2724,0,23,44,False
2019-01-04 17:30:00,2706,0,22,45,False
2019-01-04 17:40:00,2706,0,22,44,False
2019-01-04 17:50:00,2718,0,22,44,False
2019-01-04 18:00:00,2918,1,22,45,True
2019-01-04 18:10:00,2888,1,21,45,True
2019-01-04 18:20:00,2822,1,21,44,True
2019-01-04 18:30:00,2774,1,22,44,True
2019-01-04 18:40:00,2720,1,21,45,True
2019-01-04 18:50:00,2636,1,21,45,True
2019-01-04 19:00:00,2612,0,21,46,False
2019-01-04 19:10:00,2370,0,21,47,False
2019-01-04 19:20:00,2328,0,21,47,False
2019-01-04 19:30:00,2262,0,20,49,False
2019-01-04 19:40:00,2244,0,20,50,False
2019-01-04 19:50:00,2160,0,20,51,False
2019-01-04 20:00:00,2094,0,20,53,False
2019-01-04 20:10:00,2034,0,19,53,False
2019-01-04 20:20:00,1974,0,19,55,False
2019-01-04 20:30:00,1890,0,19,57,False
2019-01-04 20:40:00,1842,0,19,57,False
2019-01-04 20:50:00,1824,0,18,57,False
2019-01-04 21:00:00,1940,1,19,58,True
2019-01-04 21:10:00,1928,1,18,59,True
2019-01-04 21:20:00,1922,1,19,60,True
2019-01-04 21:30:00,2028,1,19,60,True
2019-01-04 21:40:00,2020,1,19,61,True
2019-01-04 21:50:00,2018,1,19,60,True
2019-01-04 22:00:00,2016,1,19,60,True
2019-01-04 22:10:00,2016,1,19,59,True
2019-01-04 22:20:00,2015,1,18,60,True
2019-01-04 22:30:00,2008,1,19,59,True
2019-01-04 22:40:00,2008,1,19,59,True
2019-01-04 22:50:00,2006,1,19,59,True
2019-01-04 23:00:00,1997,0,18,59,False
2019-01-04 23:10:00,1404,0,18,59,False
2019-01-04 23:20:00,1356,0,18,60,False
2019-01-04 23:30:00,1344,0,18,61,False
2019-01-04 23:40:00,1308,0,18,62,False
2019-01-04 23:50:00,1308,0,17,64,False
2019-01-05 00:00:00,1296,0,17,64,False
2019-01-05 00:10:00,1284,0,17,64,False
2019-01-05 00:20:00,1296,0,17,64,False
2019-01-05 00:30:00,1290,0,17,64,False
2019-01-05 00:40:00,1278,0,17,65,False
